0,12.24769911637256
1,12.109016442313738
2,12.317171167298682
3,11.849404844423074
4,12.429220196836383
5,11.870606902224587
6,12.634606283893019
7,12.206077645517674
8,11.774527900858468
9,11.678448377988165
10,11.771443882099637
11,12.75130259456002
12,11.87757552297847
13,12.540761149388421
14,11.964007453736912
15,11.790564777297387
16,11.91170829631447
17,11.407576060361786
18,11.976665770490767
19,11.842236406331555
20,12.692506186542177
21,11.845109950883979
22,12.345838935721968
23,11.774527900858468
24,11.944714374881176
25,12.454107814022272
26,11.811554895830454
27,12.631343648903034
28,12.242891437918386
29,11.134603622683905
30,10.596659732783579
31,11.914054519303125
32,12.100161978566867
33,12.016732516077072
34,12.533579815765737
35,12.6410997921206
36,11.884495917930655
37,11.938199736300925
38,11.599112335481124
39,11.314486721293981
40,11.982935344196433
41,12.04355959836804
42,11.87757552297847
43,11.777218637129327
44,11.856522261533737
45,12.675766851909591
46,12.387089184491993
47,12.428019481065613
48,11.635151947212842
49,11.751950239425476
50,12.083910661257521
51,11.648338835562747
52,11.608244735642321
53,12.861001210669146
54,11.775297421715827
55,12.103491596905931
56,12.058158312538197
57,12.188422799337028
58,12.991755706536901
59,11.735276702486741
60,11.970356641102999
61,11.522885696764481
62,12.218500103788143
63,11.849404844423074
64,12.299112067295642
65,12.666660207428574
66,12.100717685412471
67,12.328294703023394
68,11.289794413577894
69,12.323860125621126
70,12.404927602627597
71,11.771443882099637
72,12.128116509451258
73,11.88380602959621
74,11.58432477200052
75,11.418625774449596
76,11.818577604251555
77,11.751950239425476
78,11.824087219587643
79,11.608244735642321
80,12.173037959397275
81,11.941462360646149
82,12.409017571151187
83,11.748005492256807
84,12.034696963475044
85,12.468440756144114
86,12.066816325306588
87,12.010671928196443
88,11.350418300109132
89,11.724813914587886
90,11.60733523953139
91,11.498836682527127
92,12.004574385508691
93,11.804855999911272
94,12.229549885708273
95,12.128116509451258
96,12.273735966890268
97,11.459007676978688
98,11.326607934898927
99,11.767187766223199
100,12.230770136157428
101,12.08954444723597
102,11.68658461118553
103,12.200562492481511
104,12.040614105490253
105,12.429220196836383
106,11.51293546492023
107,11.652696102959753
108,11.652696102959753
109,12.154784614286667
110,11.827013315851762
111,12.100717685412471
112,12.85832230788469
113,12.28765724080691
114,12.466515835145202
115,12.07824495582233
116,11.842236406331555
117,11.951186847493476
118,12.676079399771027
119,12.0075668272517
120,12.100717685412471
121,11.51293546492023
122,11.820417517632333
123,11.944064817531656
124,12.10625783509458
125,11.344518647594766
126,11.759793355371237
127,11.373674891823535
128,11.951186847493476
129,11.918397239722838
130,12.328294703023394
131,12.404927602627597
132,11.923384748066601
133,12.301387370778713
134,12.100717685412471
135,12.066816325306588
136,11.870606902224587
137,12.049424683420915
138,12.345838935721968
139,12.352339472153524
140,11.652696102959753
141,12.468440756144114
142,12.019749091416921
143,12.225880174775122
144,11.736077016252437
145,11.775297421715827
146,11.561725152903833
147,12.312686874960354
148,11.856522261533737
149,11.652696102959753
150,11.711784520403112
151,12.827731880206521
152,12.154784614286667
153,12.367345048436391
154,11.736077016252437
155,11.277215789596893
156,11.603688960617083
157,12.504327379899443
158,12.448630513463613
159,12.676079399771027
160,11.998439434579149
161,12.929993908996359
162,12.301387370778713
163,11.544433821905134
164,11.931642378754141
165,11.755879486687116
166,12.154784614286667
167,12.693501691489768
168,12.119975396053194
169,12.337105293891872
170,11.763691965388299
171,12.278397958261774
172,12.384223015005313
173,12.001511614739405
174,12.122696471358964
175,12.400820837540556
176,12.259618151783465
177,12.058158312538197
178,13.126032637428713
179,11.51293546492023
180,12.083910661257521
181,12.206577518060588
182,11.695255355062795
183,12.206077645517674
184,11.751950239425476
185,13.07107218827772
186,12.06105265381003
187,11.813037464800539
188,11.940399914116648
189,12.563750586299374
190,12.660331092405906
191,12.122696471358964
192,12.165255859329688
193,11.775297421715827
194,11.751950239425476
195,11.908346971208951
196,12.650351332641707
197,12.367345048436391
198,11.552155793461898
199,12.524166311833152
200,11.849404844423074
201,12.052344376474922
202,11.626263078808801
203,11.91170829631447
204,11.608244735642321
205,12.103491596905931
206,11.87688084212164
207,11.856522261533737
208,12.531776395271262
209,11.884495917930655
210,11.49273296168228
211,12.133507329024972
212,12.439875187430008
213,11.957617696467539
214,11.993813394724253
215,11.808955099378537
216,12.25486757159303
217,11.580593459194764
218,12.649157827477366
219,12.027191164883384
220,12.230282214644559
221,12.206077645517674
222,12.100161978566867
223,11.48247656671073
224,12.864242696187505
225,11.626263078808801
226,12.577639650232573
227,11.571203807011969
228,11.736077016252437
229,12.167856627501678
230,11.904974309480183
231,12.90669432231532
232,11.456365695436427
233,11.761354623750297
234,12.285350445351659
235,11.402005077384885
236,12.130815551850676
237,12.178192583415596
238,12.669809806411457
239,11.635151947212842
240,12.47801017053037
241,11.612779849672751
242,11.277215789596893
243,11.695255355062795
244,12.230770136157428
245,12.394628892852941
246,11.827743504053695
247,11.849404844423074
